Entity,Code,Date,"Daily new estimated infections of COVID-19 (YYG, mean)","Daily new estimated infections of COVID-19 (YYG, lower)","Daily new estimated infections of COVID-19 (YYG, upper)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)"
Antigua and Barbuda,ATG,2020-10-06,,,,0.85714
Antigua and Barbuda,ATG,2020-10-07,,,,1
Antigua and Barbuda,ATG,2020-10-08,,,,1.42857
Antigua and Barbuda,ATG,2020-10-09,,,,0.71429
Antigua and Barbuda,ATG,2020-10-10,,,,0.57143
Antigua and Barbuda,ATG,2020-10-11,,,,0.57143
Antigua and Barbuda,ATG,2020-10-12,,,,0.57143
Antigua and Barbuda,ATG,2020-10-13,,,,0.57143
Antigua and Barbuda,ATG,2020-10-14,,,,0.57143
Antigua and Barbuda,ATG,2020-10-15,,,,0.14286
Antigua and Barbuda,ATG,2020-10-16,,,,0.14286
Antigua and Barbuda,ATG,2020-10-17,,,,1.14286
Antigua and Barbuda,ATG,2020-10-18,,,,1.14286
Antigua and Barbuda,ATG,2020-10-19,,,,1.14286
Antigua and Barbuda,ATG,2020-10-20,,,,1.14286
Antigua and Barbuda,ATG,2020-10-21,,,,1.42857
Antigua and Barbuda,ATG,2020-10-22,,,,1.42857
Antigua and Barbuda,ATG,2020-10-23,,,,1.42857
Antigua and Barbuda,ATG,2020-10-24,,,,0.71429
Antigua and Barbuda,ATG,2020-10-25,,,,0.71429
Antigua and Barbuda,ATG,2020-10-26,,,,0.71429
Antigua and Barbuda,ATG,2020-10-27,,,,0.71429
Antigua and Barbuda,ATG,2020-10-28,,,,0.28571
Antigua and Barbuda,ATG,2020-10-29,,,,0.28571
Antigua and Barbuda,ATG,2020-10-30,,,,0.71429
Antigua and Barbuda,ATG,2020-10-31,,,,0.57143
Antigua and Barbuda,ATG,2020-11-01,,,,0.57143
Antigua and Barbuda,ATG,2020-11-02,,,,0.57143
Antigua and Barbuda,ATG,2020-11-03,,,,0.57143
Antigua and Barbuda,ATG,2020-11-04,,,,0.85714
Antigua and Barbuda,ATG,2020-11-05,,,,0.85714
Antigua and Barbuda,ATG,2020-11-06,,,,0.42857
Antigua and Barbuda,ATG,2020-11-07,,,,0.42857
Antigua and Barbuda,ATG,2020-11-08,,,,0.42857
Antigua and Barbuda,ATG,2020-11-09,,,,0.42857
Antigua and Barbuda,ATG,2020-11-10,,,,0.42857
Antigua and Barbuda,ATG,2020-11-11,,,,0.14286
Antigua and Barbuda,ATG,2020-11-12,,,,0.14286
Antigua and Barbuda,ATG,2020-11-13,,,,0.42857
Antigua and Barbuda,ATG,2020-11-14,,,,0.42857
Antigua and Barbuda,ATG,2020-11-15,,,,0.42857
Antigua and Barbuda,ATG,2020-11-16,,,,0.42857
Antigua and Barbuda,ATG,2020-11-17,,,,0.42857
Antigua and Barbuda,ATG,2020-11-18,,,,1.14286
Antigua and Barbuda,ATG,2020-11-19,,,,1.14286
Antigua and Barbuda,ATG,2020-11-20,,,,0.85714
Antigua and Barbuda,ATG,2020-11-21,,,,0.71429
Antigua and Barbuda,ATG,2020-11-22,,,,0.71429
Antigua and Barbuda,ATG,2020-11-23,,,,0.71429
Antigua and Barbuda,ATG,2020-11-24,,,,0.71429
Antigua and Barbuda,ATG,2020-11-25,,,,0.14286
Antigua and Barbuda,ATG,2020-11-26,,,,0.28571
Antigua and Barbuda,ATG,2020-11-27,,,,0.28571
Antigua and Barbuda,ATG,2020-11-28,,,,0.28571
Antigua and Barbuda,ATG,2020-11-29,,,,0.28571
Antigua and Barbuda,ATG,2020-11-30,,,,0.28571
Antigua and Barbuda,ATG,2020-12-01,,,,0.42857
Antigua and Barbuda,ATG,2020-12-02,,,,0.57143
Antigua and Barbuda,ATG,2020-12-03,,,,0.42857
Antigua and Barbuda,ATG,2020-12-04,,,,0.42857
Antigua and Barbuda,ATG,2020-12-05,,,,0.42857
Antigua and Barbuda,ATG,2020-12-06,,,,0.42857
Antigua and Barbuda,ATG,2020-12-07,,,,0.71429
Antigua and Barbuda,ATG,2020-12-08,,,,0.57143
Antigua and Barbuda,ATG,2020-12-09,,,,0.28571
Antigua and Barbuda,ATG,2020-12-10,,,,0.28571
Antigua and Barbuda,ATG,2020-12-11,,,,0.42857
Antigua and Barbuda,ATG,2020-12-12,,,,0.57143
Antigua and Barbuda,ATG,2020-12-13,,,,0.57143
Antigua and Barbuda,ATG,2020-12-14,,,,0.28571
Antigua and Barbuda,ATG,2020-12-15,,,,0.28571
Antigua and Barbuda,ATG,2020-12-16,,,,0.71429
Antigua and Barbuda,ATG,2020-12-17,,,,0.71429
Antigua and Barbuda,ATG,2020-12-18,,,,0.71429
Antigua and Barbuda,ATG,2020-12-19,,,,0.57143
Antigua and Barbuda,ATG,2020-12-20,,,,0.71429
Antigua and Barbuda,ATG,2020-12-21,,,,0.71429
Antigua and Barbuda,ATG,2020-12-22,,,,0.71429
Antigua and Barbuda,ATG,2020-12-23,,,,0.42857
Antigua and Barbuda,ATG,2020-12-24,,,,0.42857
Antigua and Barbuda,ATG,2020-12-25,,,,0.42857
Antigua and Barbuda,ATG,2020-12-26,,,,0.42857
Antigua and Barbuda,ATG,2020-12-27,,,,0.28571
Antigua and Barbuda,ATG,2020-12-28,,,,0.71429
Antigua and Barbuda,ATG,2020-12-29,,,,0.71429
Antigua and Barbuda,ATG,2020-12-30,,,,0.57143
Antigua and Barbuda,ATG,2020-12-31,,,,0.71429
Antigua and Barbuda,ATG,2021-01-01,,,,0.57143
Antigua and Barbuda,ATG,2021-01-02,,,,0.57143
Antigua and Barbuda,ATG,2021-01-03,,,,0.71429
Antigua and Barbuda,ATG,2021-01-04,,,,0.28571
Antigua and Barbuda,ATG,2021-01-05,,,,0.28571
Antigua and Barbuda,ATG,2021-01-06,,,,0.71429
Antigua and Barbuda,ATG,2021-01-07,,,,0.57143
Antigua and Barbuda,ATG,2021-01-08,,,,1.14286
Antigua and Barbuda,ATG,2021-01-09,,,,1.42857
Antigua and Barbuda,ATG,2021-01-10,,,,2.28571
Antigua and Barbuda,ATG,2021-01-11,,,,2.28571
Antigua and Barbuda,ATG,2021-01-12,,,,2.28571
Antigua and Barbuda,ATG,2021-01-13,,,,1.85714
Antigua and Barbuda,ATG,2021-01-14,,,,3
Antigua and Barbuda,ATG,2021-01-15,,,,2.42857
Antigua and Barbuda,ATG,2021-01-16,,,,2.57143
Antigua and Barbuda,ATG,2021-01-17,,,,1.85714
Antigua and Barbuda,ATG,2021-01-18,,,,1.85714
Antigua and Barbuda,ATG,2021-01-19,,,,2
Antigua and Barbuda,ATG,2021-01-20,,,,2
Antigua and Barbuda,ATG,2021-01-21,,,,1.14286
Antigua and Barbuda,ATG,2021-01-22,,,,1.57143
Antigua and Barbuda,ATG,2021-01-23,,,,1.14286
Antigua and Barbuda,ATG,2021-01-24,,,,1.28571
Antigua and Barbuda,ATG,2021-01-25,,,,1.71429
Antigua and Barbuda,ATG,2021-01-26,,,,1.57143
Antigua and Barbuda,ATG,2021-01-27,,,,3.57143
Antigua and Barbuda,ATG,2021-01-28,,,,3.28571
Antigua and Barbuda,ATG,2021-01-29,,,,3.28571
Antigua and Barbuda,ATG,2021-01-30,,,,3.28571
Antigua and Barbuda,ATG,2021-01-31,,,,5.14286
Antigua and Barbuda,ATG,2021-02-01,,,,4.71429
Antigua and Barbuda,ATG,2021-02-02,,,,6.85714
Antigua and Barbuda,ATG,2021-02-03,,,,4.85714
Antigua and Barbuda,ATG,2021-02-04,,,,7.57143
Antigua and Barbuda,ATG,2021-02-05,,,,8.42857
Antigua and Barbuda,ATG,2021-02-06,,,,10
Antigua and Barbuda,ATG,2021-02-07,,,,9.28571
Antigua and Barbuda,ATG,2021-02-08,,,,11.71429
Antigua and Barbuda,ATG,2021-02-09,,,,9.57143
Antigua and Barbuda,ATG,2021-02-10,,,,14.42857
Antigua and Barbuda,ATG,2021-02-11,,,,16.14286
Antigua and Barbuda,ATG,2021-02-12,,,,20.28571
Antigua and Barbuda,ATG,2021-02-13,,,,19.85714
Antigua and Barbuda,ATG,2021-02-14,,,,18.28571
Antigua and Barbuda,ATG,2021-02-15,,,,18.14286
Antigua and Barbuda,ATG,2021-02-16,,,,18.14286
Antigua and Barbuda,ATG,2021-02-17,,,,25
Antigua and Barbuda,ATG,2021-02-18,,,,23.85714
Antigua and Barbuda,ATG,2021-02-19,,,,18.42857
Antigua and Barbuda,ATG,2021-02-20,,,,24.42857
Antigua and Barbuda,ATG,2021-02-21,,,,24.42857
Antigua and Barbuda,ATG,2021-02-22,,,,24.42857
Antigua and Barbuda,ATG,2021-02-23,,,,27.57143
Antigua and Barbuda,ATG,2021-02-24,,,,17.28571
Antigua and Barbuda,ATG,2021-02-25,,,,21.85714
Antigua and Barbuda,ATG,2021-02-26,,,,21.85714
Antigua and Barbuda,ATG,2021-02-27,,,,18.28571
Antigua and Barbuda,ATG,2021-02-28,,,,18.85714
Antigua and Barbuda,ATG,2021-03-01,,,,22.14286
Argentina,ARG,2020-02-13,52,28,76,
Argentina,ARG,2020-02-14,52,28,76,
Argentina,ARG,2020-02-15,52,28,76,
Argentina,ARG,2020-02-16,52,28,76,
Argentina,ARG,2020-02-17,52,28,76,
Argentina,ARG,2020-02-18,52,28,76,
Argentina,ARG,2020-02-19,52,28,76,
Argentina,ARG,2020-02-20,52,28,76,
Argentina,ARG,2020-02-21,52,28,76,
Argentina,ARG,2020-02-22,128,64,196,
Argentina,ARG,2020-02-23,128,64,196,
Argentina,ARG,2020-02-24,133,66,205,
Argentina,ARG,2020-02-25,143,69,225,
Argentina,ARG,2020-02-26,166,77,269,
Argentina,ARG,2020-02-27,200,87,339,
Argentina,ARG,2020-02-28,227,94,394,
Argentina,ARG,2020-02-29,249,100,443,
Argentina,ARG,2020-03-01,274,107,502,
Argentina,ARG,2020-03-02,304,114,574,
Argentina,ARG,2020-03-03,341,123,664,
Argentina,ARG,2020-03-04,380,132,762,
Argentina,ARG,2020-03-05,419,141,864,0.33333
Argentina,ARG,2020-03-06,460,147,977,0.5
Argentina,ARG,2020-03-07,505,153,1104,1.6
Argentina,ARG,2020-03-08,555,159,1249,2
Argentina,ARG,2020-03-09,607,166,1405,1.71429
Argentina,ARG,2020-03-10,662,173,1551,2.28571
Argentina,ARG,2020-03-11,718,179,1686,2.57143
Argentina,ARG,2020-03-12,775,186,1840,2.57143
Argentina,ARG,2020-03-13,834,193,2040,4.14286
Argentina,ARG,2020-03-14,894,201,2265,3.71429
Argentina,ARG,2020-03-15,953,208,2482,4.71429
Argentina,ARG,2020-03-16,1010,217,2689,6.28571
Argentina,ARG,2020-03-17,1066,226,2830,7.28571
Argentina,ARG,2020-03-18,1120,235,2962,8.57143
Argentina,ARG,2020-03-19,1172,245,3077,11.14286
Argentina,ARG,2020-03-20,1221,256,3177,13.85714
Argentina,ARG,2020-03-21,1266,267,3263,17.71429
Argentina,ARG,2020-03-22,1309,278,3352,31.57143
Argentina,ARG,2020-03-23,1350,290,3477,35
Argentina,ARG,2020-03-24,1389,302,3592,45.57143
Argentina,ARG,2020-03-25,1426,314,3699,44
Argentina,ARG,2020-03-26,1461,325,3799,57.85714
Argentina,ARG,2020-03-27,1495,338,3893,65.85714
Argentina,ARG,2020-03-28,1529,352,3993,76
Argentina,ARG,2020-03-29,1562,366,4063,68.42857
Argentina,ARG,2020-03-30,1595,374,4133,74.14286
Argentina,ARG,2020-03-31,1628,389,4197,95.28571
Argentina,ARG,2020-04-01,1661,401,4257,95.28571
Argentina,ARG,2020-04-02,1694,414,4274,90.14286
Argentina,ARG,2020-04-03,1727,423,4283,96.57143
Argentina,ARG,2020-04-04,1761,432,4364,108.71429
Argentina,ARG,2020-04-05,1795,441,4435,100.85714
Argentina,ARG,2020-04-06,1829,450,4507,104.85714
Argentina,ARG,2020-04-07,1864,456,4580,82
Argentina,ARG,2020-04-08,1899,471,4673,94.42857
Argentina,ARG,2020-04-09,1935,487,4768,94.57143
Argentina,ARG,2020-04-10,1972,504,4864,101.42857
Argentina,ARG,2020-04-11,2009,521,4939,74.85714
Argentina,ARG,2020-04-12,2047,534,4991,98.71429
Argentina,ARG,2020-04-13,2085,542,5043,93.42857
Argentina,ARG,2020-04-14,2125,558,5096,92.71429
Argentina,ARG,2020-04-15,2165,569,5148,104
Argentina,ARG,2020-04-16,2205,579,5201,110.85714
Argentina,ARG,2020-04-17,2247,594,5254,99.14286
Argentina,ARG,2020-04-18,2289,603,5307,111.85714
Argentina,ARG,2020-04-19,2332,602,5360,99.57143
Argentina,ARG,2020-04-20,2376,611,5414,104.71429
Argentina,ARG,2020-04-21,2420,620,5468,107.71429
Argentina,ARG,2020-04-22,2466,629,5532,100.14286
Argentina,ARG,2020-04-23,2512,638,5694,123.42857
Argentina,ARG,2020-04-24,2560,648,5794,134
Argentina,ARG,2020-04-25,2608,657,5893,146
Argentina,ARG,2020-04-26,2658,665,5993,150.42857
Argentina,ARG,2020-04-27,2708,674,6071,151.71429
Argentina,ARG,2020-04-28,2760,682,6213,156.57143
Argentina,ARG,2020-04-29,2812,690,6305,163
Argentina,ARG,2020-04-30,2866,699,6401,141.85714
Argentina,ARG,2020-05-01,2921,706,6520,132.14286
Argentina,ARG,2020-05-02,2977,710,6645,128.71429
Argentina,ARG,2020-05-03,3034,714,6754,127.28571
Argentina,ARG,2020-05-04,3093,718,6923,126.28571
Argentina,ARG,2020-05-05,3153,722,7063,127.57143
Argentina,ARG,2020-05-06,3214,731,7200,131.85714
Argentina,ARG,2020-05-07,3277,744,7340,134.71429
Argentina,ARG,2020-05-08,3341,758,7483,154.14286
Argentina,ARG,2020-05-09,3407,771,7628,156.42857
Argentina,ARG,2020-05-10,3474,780,7777,178.71429
Argentina,ARG,2020-05-11,3544,785,7929,198.71429
Argentina,ARG,2020-05-12,3615,789,8085,220.42857
Argentina,ARG,2020-05-13,3688,794,8245,238.71429
Argentina,ARG,2020-05-14,3763,799,8408,251.85714
Argentina,ARG,2020-05-15,3841,806,8567,266.85714
Argentina,ARG,2020-05-16,3921,813,8750,289.85714
Argentina,ARG,2020-05-17,4003,821,8938,290.57143
Argentina,ARG,2020-05-18,4089,830,9131,299
Argentina,ARG,2020-05-19,4177,840,9354,320.85714
Argentina,ARG,2020-05-20,4269,853,9587,343.42857
Argentina,ARG,2020-05-21,4365,875,9826,399.57143
Argentina,ARG,2020-05-22,4464,894,10071,452.85714
Argentina,ARG,2020-05-23,4568,914,10359,506.85714
Argentina,ARG,2020-05-24,4676,940,10607,572.57143
Argentina,ARG,2020-05-25,4789,970,10898,608.14286
Argentina,ARG,2020-05-26,4907,995,11196,631.28571
Argentina,ARG,2020-05-27,5032,1018,11396,664.28571
Argentina,ARG,2020-05-28,5162,1059,11625,681.57143
Argentina,ARG,2020-05-29,5299,1099,11878,681.42857
Argentina,ARG,2020-05-30,5444,1138,12201,694.42857
Argentina,ARG,2020-05-31,5596,1191,12533,682.14286
Argentina,ARG,2020-06-01,5756,1245,12873,683.85714
Argentina,ARG,2020-06-02,5924,1296,13221,727.28571
Argentina,ARG,2020-06-03,6102,1341,13579,762.14286
Argentina,ARG,2020-06-04,6289,1394,13945,785
Argentina,ARG,2020-06-05,6485,1453,14321,802.57143
Argentina,ARG,2020-06-06,6692,1521,14706,829.42857
Argentina,ARG,2020-06-07,6909,1599,15101,849
Argentina,ARG,2020-06-08,7137,1686,15505,886.42857
Argentina,ARG,2020-06-09,7376,1784,15919,920.28571
Argentina,ARG,2020-06-10,7626,1893,16344,959.85714
Argentina,ARG,2020-06-11,7889,2014,16779,1025.14286
Argentina,ARG,2020-06-12,8165,2148,17224,1103.85714
Argentina,ARG,2020-06-13,8453,2295,17680,1182.14286
Argentina,ARG,2020-06-14,8754,2456,18144,1254.71429
Argentina,ARG,2020-06-15,9069,2632,18605,1309.28571
Argentina,ARG,2020-06-16,9398,2825,19071,1342.57143
Argentina,ARG,2020-06-17,9742,3034,19549,1366.42857
Argentina,ARG,2020-06-18,10102,3261,20039,1448.14286
Argentina,ARG,2020-06-19,10478,3507,20542,1543.71429
Argentina,ARG,2020-06-20,10870,3773,21057,1558.42857
Argentina,ARG,2020-06-21,11280,4053,21564,1601.14286
Argentina,ARG,2020-06-22,11707,4249,22120,1735.14286
Argentina,ARG,2020-06-23,12154,4430,22688,1863.42857
Argentina,ARG,2020-06-24,12621,4662,23270,2042.71429
Argentina,ARG,2020-06-25,13108,4940,23941,2135.28571
Argentina,ARG,2020-06-26,13616,5309,24620,2253.28571
Argentina,ARG,2020-06-27,14147,5632,25245,2362.85714
Argentina,ARG,2020-06-28,14702,5912,25885,2449.71429
Argentina,ARG,2020-06-29,15281,6222,26590,2476.71429
Argentina,ARG,2020-06-30,15885,6677,27263,2475.28571
Argentina,ARG,2020-07-01,16516,7147,27945,2478
Argentina,ARG,2020-07-02,17175,7621,28642,2497.71429
Argentina,ARG,2020-07-03,17863,8147,29384,2491.85714
Argentina,ARG,2020-07-04,18581,8513,30110,2518.85714
Argentina,ARG,2020-07-05,19330,8896,31302,2554.57143
Argentina,ARG,2020-07-06,20110,9296,32351,2597
Argentina,ARG,2020-07-07,20924,9714,33149,2699.42857
Argentina,ARG,2020-07-08,21772,10150,34061,2833.28571
Argentina,ARG,2020-07-09,22655,10608,35012,2964.57143
Argentina,ARG,2020-07-10,23573,11242,35986,3039.14286
Argentina,ARG,2020-07-11,24527,11749,37677,3161.85714
Argentina,ARG,2020-07-12,25515,12272,39827,3193
Argentina,ARG,2020-07-13,26538,12819,42038,3259.71429
Argentina,ARG,2020-07-14,27594,13389,43195,3354.85714
Argentina,ARG,2020-07-15,28682,13984,45482,3445.14286
Argentina,ARG,2020-07-16,29799,14606,47400,3441.42857
Argentina,ARG,2020-07-17,30940,15254,49359,3605.85714
Argentina,ARG,2020-07-18,32106,16062,51061,3573.57143
Argentina,ARG,2020-07-19,33289,16776,53152,3798.42857
Argentina,ARG,2020-07-20,34487,17521,54798,3929.85714
Argentina,ARG,2020-07-21,35694,18298,56200,4172.57143
Argentina,ARG,2020-07-22,36905,19107,58066,4393.42857
Argentina,ARG,2020-07-23,38118,19950,60071,4749.14286
Argentina,ARG,2020-07-24,39327,20810,61665,4888.42857
Argentina,ARG,2020-07-25,40530,21724,63185,5115.71429
Argentina,ARG,2020-07-26,41723,22676,64174,5110.14286
Argentina,ARG,2020-07-27,42901,23696,65079,5234.57143
Argentina,ARG,2020-07-28,44066,24723,67690,5319.57143
Argentina,ARG,2020-07-29,45215,25791,69714,5299.42857
Argentina,ARG,2020-07-30,46347,26899,71153,5335.14286
Argentina,ARG,2020-07-31,47462,28050,72652,5397.42857
Argentina,ARG,2020-08-01,48561,29244,74417,5458.42857
Argentina,ARG,2020-08-02,49646,30543,75403,5627.57143
Argentina,ARG,2020-08-03,50718,31842,76536,5618.14286
Argentina,ARG,2020-08-04,51780,33190,77231,5740
Argentina,ARG,2020-08-05,52835,34479,77520,5955.14286
Argentina,ARG,2020-08-06,53885,35905,77785,6117.42857
Argentina,ARG,2020-08-07,54933,36939,78051,6339.28571
Argentina,ARG,2020-08-08,55979,38107,77744,6466.85714
Argentina,ARG,2020-08-09,57027,38943,77276,6368.57143
Argentina,ARG,2020-08-10,58077,39919,77808,6732.14286
Argentina,ARG,2020-08-11,59131,40917,78405,6768
Argentina,ARG,2020-08-12,60187,41871,78610,6841.71429
Argentina,ARG,2020-08-13,61247,43053,79403,6839.57143
Argentina,ARG,2020-08-14,62310,44206,81593,6680
Argentina,ARG,2020-08-15,63375,45236,83702,6755.57143
Argentina,ARG,2020-08-16,64440,46127,86007,6867.14286
Argentina,ARG,2020-08-17,65503,46874,88074,6465.42857
Argentina,ARG,2020-08-18,66563,47737,90249,6436.42857
Argentina,ARG,2020-08-19,67616,48614,92772,6297.85714
Argentina,ARG,2020-08-20,68660,49023,95174,6401.71429
Argentina,ARG,2020-08-21,69691,49518,98088,6658
Argentina,ARG,2020-08-22,70706,49924,100253,6814.57143
Argentina,ARG,2020-08-23,71699,50226,102672,6797.85714
Argentina,ARG,2020-08-24,72817,50182,105592,7391.57143
Argentina,ARG,2020-08-25,73909,50363,108182,7667.42857
Argentina,ARG,2020-08-26,74977,50409,110566,8218.42857
Argentina,ARG,2020-08-27,76027,50482,112659,8486.85714
Argentina,ARG,2020-08-28,77067,50578,115053,8995.14286
Argentina,ARG,2020-08-29,78113,50827,118227,9205.28571
Argentina,ARG,2020-08-30,79146,49928,121760,9467.42857
Argentina,ARG,2020-08-31,80154,49066,125231,9552.57143
Argentina,ARG,2020-09-01,81132,48885,126869,9800.14286
Argentina,ARG,2020-09-02,82080,49232,129209,9854.85714
Argentina,ARG,2020-09-03,82999,48912,132341,10129.42857
Argentina,ARG,2020-09-04,83886,48554,135210,9981.85714
Argentina,ARG,2020-09-05,84737,48356,136660,10081
Argentina,ARG,2020-09-06,85547,48171,139098,10052.28571
Argentina,ARG,2020-09-07,86317,48380,141744,10038.85714
Argentina,ARG,2020-09-08,87045,48483,144226,10256.42857
Argentina,ARG,2020-09-09,87734,48513,146796,10445.85714
Argentina,ARG,2020-09-10,88381,48302,149174,10428.57143
Argentina,ARG,2020-09-11,88989,48371,151479,10546.14286
Argentina,ARG,2020-09-12,89558,48248,154332,10667.85714
Argentina,ARG,2020-09-13,90090,48008,156398,10963.57143
Argentina,ARG,2020-09-14,90587,47609,158174,11062.71429
Argentina,ARG,2020-09-15,91053,47261,160066,11043.42857
Argentina,ARG,2020-09-16,91490,46781,161800,10959.85714
Argentina,ARG,2020-09-17,91901,46338,162643,11073.57143
Argentina,ARG,2020-09-18,92290,46044,166130,11136.14286
Argentina,ARG,2020-09-19,92660,45637,169205,10921.85714
Argentina,ARG,2020-09-20,93014,45240,171551,10832.57143
Argentina,ARG,2020-09-21,93356,44848,173630,10671.57143
Argentina,ARG,2020-09-22,93689,44460,175617,10690.85714
Argentina,ARG,2020-09-23,94016,44176,177133,10826.71429
Argentina,ARG,2020-09-24,94341,44053,178604,10936.14286
Argentina,ARG,2020-09-25,94666,43764,180398,11082.42857
Argentina,ARG,2020-09-26,94994,43316,182730,11364.28571
Argentina,ARG,2020-09-27,95327,42868,185016,11422.85714
Argentina,ARG,2020-09-28,95668,42477,191525,11855
Argentina,ARG,2020-09-29,96019,42659,196273,12062.14286
Argentina,ARG,2020-09-30,96382,42560,202859,12314.57143
Argentina,ARG,2020-10-01,96759,41277,207129,12390.85714
Argentina,ARG,2020-10-02,97151,39980,209131,12636.28571
Argentina,ARG,2020-10-03,97559,39585,216429,12619.14286
Argentina,ARG,2020-10-04,97985,39172,222106,12451.57143
Argentina,ARG,2020-10-05,,,,12370.85714
Argentina,ARG,2020-10-06,,,,12551.28571
Argentina,ARG,2020-10-07,,,,12844.85714
Argentina,ARG,2020-10-08,,,,13052.42857
Argentina,ARG,2020-10-09,,,,13111.28571
Argentina,ARG,2020-10-10,,,,13294.85714
Argentina,ARG,2020-10-11,,,,13674.28571
Argentina,ARG,2020-10-12,,,,13428.85714
Argentina,ARG,2020-10-13,,,,13223.85714
Argentina,ARG,2020-10-14,,,,13007.42857
Argentina,ARG,2020-10-15,,,,13242
Argentina,ARG,2020-10-16,,,,13448.71429
Argentina,ARG,2020-10-17,,,,13605.28571
Argentina,ARG,2020-10-18,,,,13639.14286
Argentina,ARG,2020-10-19,,,,14133.14286
Argentina,ARG,2020-10-20,,,,14566.28571
Argentina,ARG,2020-10-21,,,,15051.14286
Argentina,ARG,2020-10-22,,,,14941
Argentina,ARG,2020-10-23,,,,14822.71429
Argentina,ARG,2020-10-24,,,,14602.42857
Argentina,ARG,2020-10-25,,,,14415.57143
Argentina,ARG,2020-10-26,,,,14234.14286
Argentina,ARG,2020-10-27,,,,13944.28571
Argentina,ARG,2020-10-28,,,,13315.42857
Argentina,ARG,2020-10-29,,,,12878.57143
Argentina,ARG,2020-10-30,,,,12544.42857
Argentina,ARG,2020-10-31,,,,12226.85714
Argentina,ARG,2020-11-01,,,,11849.14286
Argentina,ARG,2020-11-02,,,,11547.14286
Argentina,ARG,2020-11-03,,,,11238.14286
Argentina,ARG,2020-11-04,,,,10770.71429
Argentina,ARG,2020-11-05,,,,10461.14286
Argentina,ARG,2020-11-06,,,,10233.57143
Argentina,ARG,2020-11-07,,,,9989.57143
Argentina,ARG,2020-11-08,,,,9807
Argentina,ARG,2020-11-09,,,,9624
Argentina,ARG,2020-11-10,,,,9600
Argentina,ARG,2020-11-11,,,,9632.57143
Argentina,ARG,2020-11-12,,,,9641.57143
Argentina,ARG,2020-11-13,,,,9652
Argentina,ARG,2020-11-14,,,,9713.57143
Argentina,ARG,2020-11-15,,,,9758.42857
Argentina,ARG,2020-11-16,,,,9697.85714
Argentina,ARG,2020-11-17,,,,9504.14286
Argentina,ARG,2020-11-18,,,,9425.85714
Argentina,ARG,2020-11-19,,,,9273.57143
Argentina,ARG,2020-11-20,,,,8952
Argentina,ARG,2020-11-21,,,,8762.28571
Argentina,ARG,2020-11-22,,,,8553.57143
Argentina,ARG,2020-11-23,,,,8035.28571
Argentina,ARG,2020-11-24,,,,7541.42857
Argentina,ARG,2020-11-25,,,,7293
Argentina,ARG,2020-11-26,,,,7142.42857
Argentina,ARG,2020-11-27,,,,6890.71429
Argentina,ARG,2020-11-28,,,,6741.85714
Argentina,ARG,2020-11-29,,,,6920.14286
Argentina,ARG,2020-11-30,,,,7128.85714
Argentina,ARG,2020-12-01,,,,7253.57143
Argentina,ARG,2020-12-02,,,,7102.14286
Argentina,ARG,2020-12-03,,,,6900.14286
Argentina,ARG,2020-12-04,,,,6764.85714
Argentina,ARG,2020-12-05,,,,6636.71429
Argentina,ARG,2020-12-06,,,,6329
Argentina,ARG,2020-12-07,,,,5968
Argentina,ARG,2020-12-08,,,,5335.57143
Argentina,ARG,2020-12-09,,,,5017
Argentina,ARG,2020-12-10,,,,4926.28571
Argentina,ARG,2020-12-11,,,,4956.71429
Argentina,ARG,2020-12-12,,,,4967.14286
Argentina,ARG,2020-12-13,,,,5007.14286
Argentina,ARG,2020-12-14,,,,5273.28571
Argentina,ARG,2020-12-15,,,,5754.85714
Argentina,ARG,2020-12-16,,,,5974.85714
Argentina,ARG,2020-12-17,,,,6022.28571
Argentina,ARG,2020-12-18,,,,6006.57143
Argentina,ARG,2020-12-19,,,,6081
Argentina,ARG,2020-12-20,,,,6160.71429
Argentina,ARG,2020-12-21,,,,6273.71429
Argentina,ARG,2020-12-22,,,,6439.42857
Argentina,ARG,2020-12-23,,,,6688.42857
Argentina,ARG,2020-12-24,,,,5641.85714
Argentina,ARG,2020-12-25,,,,6168.57143
Argentina,ARG,2020-12-26,,,,5871.14286
Argentina,ARG,2020-12-27,,,,6001.71429
Argentina,ARG,2020-12-28,,,,6196.42857
Argentina,ARG,2020-12-29,,,,6697.71429
Argentina,ARG,2020-12-30,,,,7151.85714
Argentina,ARG,2020-12-31,,,,8807
Argentina,ARG,2021-01-01,,,,7862.85714
Argentina,ARG,2021-01-02,,,,8081
Argentina,ARG,2021-01-03,,,,8203
Argentina,ARG,2021-01-04,,,,8346.71429
Argentina,ARG,2021-01-05,,,,8652.42857
Argentina,ARG,2021-01-06,,,,8891.85714
Argentina,ARG,2021-01-07,,,,9213.14286
Argentina,ARG,2021-01-08,,,,10536.85714
Argentina,ARG,2021-01-09,,,,11367.85714
Argentina,ARG,2021-01-10,,,,11642.71429
Argentina,ARG,2021-01-11,,,,11711.57143
Argentina,ARG,2021-01-12,,,,11710.57143
Argentina,ARG,2021-01-13,,,,11608.28571
Argentina,ARG,2021-01-14,,,,11529.85714
Argentina,ARG,2021-01-15,,,,11385
Argentina,ARG,2021-01-16,,,,11081.42857
Argentina,ARG,2021-01-17,,,,11003.71429
Argentina,ARG,2021-01-18,,,,10929.57143
Argentina,ARG,2021-01-19,,,,10695
