Entity,Code,Date,"Daily new estimated infections of COVID-19 (LSHTM, median)","Daily new estimated infections of COVID-19 (LSHTM, lower)","Daily new estimated infections of COVID-19 (LSHTM, upper)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)"
Cape Verde,CPV,2020-05-26,,,,7.85714
Cape Verde,CPV,2020-05-27,,,,5.85714
Cape Verde,CPV,2020-05-28,,,,4.85714
Cape Verde,CPV,2020-05-29,,,,6.14286
Cape Verde,CPV,2020-05-30,,,,7.14286
Cape Verde,CPV,2020-05-31,,,,7.85714
Cape Verde,CPV,2020-06-01,,,,9.71429
Cape Verde,CPV,2020-06-02,,,,10.85714
Cape Verde,CPV,2020-06-03,,,,12.42857
Cape Verde,CPV,2020-06-04,,,,16
Cape Verde,CPV,2020-06-05,,,,18.71429
Cape Verde,CPV,2020-06-06,,,,17.28571
Cape Verde,CPV,2020-06-07,,,,17
Cape Verde,CPV,2020-06-08,,,,15.57143
Cape Verde,CPV,2020-06-09,,,,17
Cape Verde,CPV,2020-06-10,,,,19.71429
Cape Verde,CPV,2020-06-11,,,,22.14286
Cape Verde,CPV,2020-06-12,,,,23
Cape Verde,CPV,2020-06-13,,,,26.28571
Cape Verde,CPV,2020-06-14,61.8304234043123,29.2075161591451,291.790906596458,28
Cape Verde,CPV,2020-06-15,65.5471659135445,31.1119670193961,275.996009064069,27.57143
Cape Verde,CPV,2020-06-16,64.2221978310047,30.6352158168819,242.80915692632,28
Cape Verde,CPV,2020-06-17,64.8907635369309,31.1118467035969,222.053618465618,25.28571
Cape Verde,CPV,2020-06-18,58.3033953683463,28.0962053010641,182.192367886901,23.71429
Cape Verde,CPV,2020-06-19,54.4056543424356,26.3494732059879,159.104665897064,21.57143
Cape Verde,CPV,2020-06-20,49.2498636191315,23.9682871672009,135.264258354835,19.57143
Cape Verde,CPV,2020-06-21,44.4772890907471,21.7460043211914,116.211422072643,20
Cape Verde,CPV,2020-06-22,45.2540777020373,22.2226705202571,113.137486752827,26.28571
Cape Verde,CPV,2020-06-23,59.2347334872021,29.2072127543996,143.128173525267,28.71429
Cape Verde,CPV,2020-06-24,64.4608369147891,31.9049959411188,151.342172492266,29.57143
Cape Verde,CPV,2020-06-25,66.1522671172363,32.8571946502555,152.316652550032,25.71429
Cape Verde,CPV,2020-06-26,57.3387170288249,28.5715441515751,129.81138670171,25.57143
Cape Verde,CPV,2020-06-27,56.8517184217342,28.4126301197575,126.850120845643,32.57143
Cape Verde,CPV,2020-06-28,72.2197426885196,36.1904780420618,159.607627934797,37.85714
Cape Verde,CPV,2020-06-29,83.7344494355023,42.0638723123383,183.345800902699,31.57143
Cape Verde,CPV,2020-06-30,69.6748627505063,35.0792781458388,151.160097066052,35
Cape Verde,CPV,2020-07-01,77.0858863369319,38.8892434992784,166.055189079507,38.28571
Cape Verde,CPV,2020-07-02,84.1681698006547,42.5403464845666,180.501376004027,42.57143
Cape Verde,CPV,2020-07-03,93.4325007862771,47.3014462207425,199.622144165259,50.71429
Cape Verde,CPV,2020-07-04,111.136568732275,56.3492486316567,236.569793498294,47.14286
Cape Verde,CPV,2020-07-05,102.857230207534,52.2225011105722,218.419453218486,42.28571
Cape Verde,CPV,2020-07-06,92.4270041111767,46.9846527937193,195.840742666528,42.57143
Cape Verde,CPV,2020-07-07,92.9467018204228,47.3012899796389,196.514216719983,38.85714
Cape Verde,CPV,2020-07-08,84.7530618513266,43.1745848437991,178.830752527089,39.28571
Cape Verde,CPV,2020-07-09,85.6118927386668,43.6512252523986,180.363682649619,35.85714
Cape Verde,CPV,2020-07-10,78.3879912582111,40.0000946687152,164.934521117433,29.85714
Cape Verde,CPV,2020-07-11,53.1546033283471,27.14339018398,111.661527917641,28.85714
Cape Verde,CPV,2020-07-12,53.1206809801676,27.1433813201135,111.466695331862,24.57143
Cape Verde,CPV,2020-07-13,76.6858539452762,39.2067229503577,160.875121089516,33.57143
Cape Verde,CPV,2020-07-14,80.3710087698572,41.1111638247399,168.53227739118,31.85714
Cape Verde,CPV,2020-07-15,87.1606535211123,44.6033791615042,182.641851536504,34
Cape Verde,CPV,2020-07-16,91.4693181398383,46.8255935318776,191.542807641413,48.85714
Cape Verde,CPV,2020-07-17,105.698278563233,54.1267037726631,221.263006676905,49.71429
Cape Verde,CPV,2020-07-18,119.616708815867,61.2700343261845,250.400184830845,55.85714
Cape Verde,CPV,2020-07-19,131.055659164341,67.143364982075,274.349162797625,60.28571
Cape Verde,CPV,2020-07-20,106.871720732374,54.7622433441134,223.743589609857,53.28571
Cape Verde,CPV,2020-07-21,108.096766506462,55.3966857831497,226.386306288109,55
Cape Verde,CPV,2020-07-22,101.274068099568,51.9044600601497,212.068479420223,53.42857
Cape Verde,CPV,2020-07-23,98.1739570373513,50.3177911710847,205.54625465396,42.28571
Cape Verde,CPV,2020-07-24,91.6697578435223,46.9844557564506,192.043218343742,40.14286
Cape Verde,CPV,2020-07-25,87.026644946607,44.6033425458999,182.455618170279,34.85714
Cape Verde,CPV,2020-07-26,75.5720415567092,38.7300064466114,158.428154709186,37.42857
Cape Verde,CPV,2020-07-27,81.7746074119864,41.904450810244,171.659899985909,36.71429
Cape Verde,CPV,2020-07-28,79.6175200138017,40.7933392796015,167.356401714769,35.28571
Cape Verde,CPV,2020-07-29,76.5345064587573,39.2066719902739,160.997525810732,31.28571
Cape Verde,CPV,2020-07-30,67.8735022849133,34.762226838637,142.926316863585,32.57143
Cape Verde,CPV,2020-07-31,56.7308318945761,29.047781363128,119.745177788068,33
Cape Verde,CPV,2020-08-01,71.6325016527415,36.666671090093,151.492139366426,31.71429
Cape Verde,CPV,2020-08-02,68.8651459859087,35.2377821695614,145.816744378414,34.28571
Cape Verde,CPV,2020-08-03,74.4797739156526,38.0955600865833,157.930354952671,36.42857
Cape Verde,CPV,2020-08-04,79.1705668539798,40.4766707270331,168.303508595675,39.57143
Cape Verde,CPV,2020-08-05,86.0422205522037,43.9677822565097,183.451174554965,45.14286
Cape Verde,CPV,2020-08-06,98.2126682154038,50.1588937901343,209.798645417715,45.14286
Cape Verde,CPV,2020-08-07,112.266718367378,57.3011166883441,240.51846825865,47
Cape Verde,CPV,2020-08-08,102.385669069505,52.2222273789581,220.084407184644,50.71429
Cape Verde,CPV,2020-08-09,110.55903862904,56.3488940466534,238.679417790706,44.42857
Cape Verde,CPV,2020-08-10,96.9369254190572,49.3655601485528,210.227421412248,42.85714
Cape Verde,CPV,2020-08-11,93.5910088941567,47.6188932936716,204.077882651321,41.28571
Cape Verde,CPV,2020-08-12,,,,44.42857
Cape Verde,CPV,2020-08-13,,,,48.42857
Cape Verde,CPV,2020-08-14,,,,50.85714
Cape Verde,CPV,2020-08-15,,,,46.85714
Cape Verde,CPV,2020-08-16,,,,45.85714
Cape Verde,CPV,2020-08-17,,,,45.71429
Cape Verde,CPV,2020-08-18,,,,47.57143
Cape Verde,CPV,2020-08-19,,,,45.85714
Cape Verde,CPV,2020-08-20,,,,42.14286
Cape Verde,CPV,2020-08-21,,,,39.42857
Cape Verde,CPV,2020-08-22,,,,41.71429
Cape Verde,CPV,2020-08-23,,,,47.14286
Cape Verde,CPV,2020-08-24,,,,47
Cape Verde,CPV,2020-08-25,,,,45
Cape Verde,CPV,2020-08-26,,,,44.14286
Cape Verde,CPV,2020-08-27,,,,47.28571
Cape Verde,CPV,2020-08-28,,,,47.57143
Cape Verde,CPV,2020-08-29,,,,46.14286
Cape Verde,CPV,2020-08-30,,,,49
Cape Verde,CPV,2020-08-31,,,,50.28571
Cape Verde,CPV,2020-09-01,,,,57.42857
Cape Verde,CPV,2020-09-02,,,,59.71429
Cape Verde,CPV,2020-09-03,,,,60.85714
Cape Verde,CPV,2020-09-04,,,,65
Cape Verde,CPV,2020-09-05,,,,71
Cape Verde,CPV,2020-09-06,,,,68.28571
Cape Verde,CPV,2020-09-07,,,,67.71429
Cape Verde,CPV,2020-09-08,,,,61.42857
Cape Verde,CPV,2020-09-09,,,,60.71429
Cape Verde,CPV,2020-09-10,,,,61.71429
Cape Verde,CPV,2020-09-11,,,,64.42857
Cape Verde,CPV,2020-09-12,,,,62.28571
Cape Verde,CPV,2020-09-13,,,,69
Cape Verde,CPV,2020-09-14,,,,68.71429
Cape Verde,CPV,2020-09-15,,,,72
Cape Verde,CPV,2020-09-16,,,,72.14286
Cape Verde,CPV,2020-09-17,,,,72.28571
Cape Verde,CPV,2020-09-18,,,,70
Cape Verde,CPV,2020-09-19,,,,67.85714
Cape Verde,CPV,2020-09-20,,,,63.42857
Cape Verde,CPV,2020-09-21,,,,63.14286
Cape Verde,CPV,2020-09-22,,,,61.85714
Cape Verde,CPV,2020-09-23,,,,62
Cape Verde,CPV,2020-09-24,,,,59.42857
Cape Verde,CPV,2020-09-25,,,,69.57143
Cape Verde,CPV,2020-09-26,,,,73.57143
Cape Verde,CPV,2020-09-27,,,,73.42857
Cape Verde,CPV,2020-09-28,,,,76.57143
Cape Verde,CPV,2020-09-29,,,,80.42857
Cape Verde,CPV,2020-09-30,,,,87.42857
Cape Verde,CPV,2020-10-01,,,,92.42857
Cape Verde,CPV,2020-10-02,,,,82.42857
Cape Verde,CPV,2020-10-03,,,,85
Cape Verde,CPV,2020-10-04,,,,84.14286
Cape Verde,CPV,2020-10-05,,,,88
Cape Verde,CPV,2020-10-06,,,,88.28571
Cape Verde,CPV,2020-10-07,,,,85.71429
Cape Verde,CPV,2020-10-08,,,,84.42857
Cape Verde,CPV,2020-10-09,,,,86.28571
Cape Verde,CPV,2020-10-10,,,,88.14286
Cape Verde,CPV,2020-10-11,,,,101.71429
Cape Verde,CPV,2020-10-12,,,,103.14286
Cape Verde,CPV,2020-10-13,,,,105.14286
Cape Verde,CPV,2020-10-14,,,,106.71429
Cape Verde,CPV,2020-10-15,,,,103.85714
Cape Verde,CPV,2020-10-16,,,,102.42857
Cape Verde,CPV,2020-10-17,,,,103.57143
Cape Verde,CPV,2020-10-18,,,,97.14286
Cape Verde,CPV,2020-10-19,,,,92.14286
Cape Verde,CPV,2020-10-20,,,,92.42857
Cape Verde,CPV,2020-10-21,,,,94.57143
Cape Verde,CPV,2020-10-22,,,,96.85714
Cape Verde,CPV,2020-10-23,,,,96
Cape Verde,CPV,2020-10-24,,,,97.71429
Cape Verde,CPV,2020-10-25,,,,92
Cape Verde,CPV,2020-10-26,,,,89
Cape Verde,CPV,2020-10-27,,,,81.57143
Cape Verde,CPV,2020-10-28,,,,73.57143
Cape Verde,CPV,2020-10-29,,,,68.71429
Cape Verde,CPV,2020-10-30,,,,70.85714
Cape Verde,CPV,2020-10-31,,,,67.28571
Cape Verde,CPV,2020-11-01,,,,64.57143
Cape Verde,CPV,2020-11-02,,,,65.57143
Cape Verde,CPV,2020-11-03,,,,67.42857
Cape Verde,CPV,2020-11-04,,,,72.14286
Cape Verde,CPV,2020-11-05,,,,78
Cape Verde,CPV,2020-11-06,,,,75.71429
Cape Verde,CPV,2020-11-07,,,,71.14286
Cape Verde,CPV,2020-11-08,,,,74.42857
Cape Verde,CPV,2020-11-09,,,,76.71429
Cape Verde,CPV,2020-11-10,,,,79.28571
Cape Verde,CPV,2020-11-11,,,,72.42857
Cape Verde,CPV,2020-11-12,,,,77.85714
Cape Verde,CPV,2020-11-13,,,,73.85714
Cape Verde,CPV,2020-11-14,,,,69.85714
Cape Verde,CPV,2020-11-15,,,,64.71429
Cape Verde,CPV,2020-11-16,,,,60.14286
Cape Verde,CPV,2020-11-17,,,,65.85714
Cape Verde,CPV,2020-11-18,,,,62.85714
Cape Verde,CPV,2020-11-19,,,,55.42857
Cape Verde,CPV,2020-11-20,,,,58.71429
Cape Verde,CPV,2020-11-21,,,,64.85714
Cape Verde,CPV,2020-11-22,,,,64.85714
Cape Verde,CPV,2020-11-23,,,,66
Cape Verde,CPV,2020-11-24,,,,62.85714
Cape Verde,CPV,2020-11-25,,,,75.14286
Cape Verde,CPV,2020-11-26,,,,69.71429
Cape Verde,CPV,2020-11-27,,,,67.71429
Cape Verde,CPV,2020-11-28,,,,66.57143
Cape Verde,CPV,2020-11-29,,,,67.28571
Cape Verde,CPV,2020-11-30,,,,65.57143
Cape Verde,CPV,2020-12-01,,,,59.42857
Cape Verde,CPV,2020-12-02,,,,48.71429
Cape Verde,CPV,2020-12-03,,,,52.57143
Cape Verde,CPV,2020-12-04,,,,52.85714
Cape Verde,CPV,2020-12-05,,,,48
Cape Verde,CPV,2020-12-06,,,,45.14286
Cape Verde,CPV,2020-12-07,,,,48.14286
Cape Verde,CPV,2020-12-08,,,,43.14286
Cape Verde,CPV,2020-12-09,,,,46.42857
Cape Verde,CPV,2020-12-10,,,,37.85714
Cape Verde,CPV,2020-12-11,,,,38
Cape Verde,CPV,2020-12-12,,,,38
Cape Verde,CPV,2020-12-13,,,,42
Cape Verde,CPV,2020-12-14,,,,37.57143
Cape Verde,CPV,2020-12-15,,,,39.57143
Cape Verde,CPV,2020-12-16,,,,38
Cape Verde,CPV,2020-12-17,,,,42.71429
Cape Verde,CPV,2020-12-18,,,,37.71429
Cape Verde,CPV,2020-12-19,,,,37.85714
Cape Verde,CPV,2020-12-20,,,,31.71429
Cape Verde,CPV,2020-12-21,,,,34.14286
Cape Verde,CPV,2020-12-22,,,,34.42857
Cape Verde,CPV,2020-12-23,,,,30
Cape Verde,CPV,2020-12-24,,,,26.57143
Cape Verde,CPV,2020-12-25,,,,24.28571
Cape Verde,CPV,2020-12-26,,,,18.71429
Cape Verde,CPV,2020-12-27,,,,19.28571
Cape Verde,CPV,2020-12-28,,,,17.57143
Cape Verde,CPV,2020-12-29,,,,16.57143
Cape Verde,CPV,2020-12-30,,,,17.85714
Cape Verde,CPV,2020-12-31,,,,21.71429
Cape Verde,CPV,2021-01-01,,,,25.14286
Cape Verde,CPV,2021-01-02,,,,26.42857
Cape Verde,CPV,2021-01-03,,,,29.42857
Cape Verde,CPV,2021-01-04,,,,32.28571
Cape Verde,CPV,2021-01-05,,,,33
Cape Verde,CPV,2021-01-06,,,,37
Cape Verde,CPV,2021-01-07,,,,43.71429
Cape Verde,CPV,2021-01-08,,,,52.14286
Cape Verde,CPV,2021-01-09,,,,61.85714
Cape Verde,CPV,2021-01-10,,,,67.42857
Cape Verde,CPV,2021-01-11,,,,69.14286
Cape Verde,CPV,2021-01-12,,,,74.71429
Cape Verde,CPV,2021-01-13,,,,77.14286
Cape Verde,CPV,2021-01-14,,,,74
Cape Verde,CPV,2021-01-15,,,,77
Cape Verde,CPV,2021-01-16,,,,83.57143
Cape Verde,CPV,2021-01-17,,,,85.85714
Cape Verde,CPV,2021-01-18,,,,87.57143
Cape Verde,CPV,2021-01-19,,,,90.42857
Cape Verde,CPV,2021-01-20,,,,90.28571
Cape Verde,CPV,2021-01-21,,,,91.85714
Cape Verde,CPV,2021-01-22,,,,86.42857
Cape Verde,CPV,2021-01-23,,,,73.28571
Cape Verde,CPV,2021-01-24,,,,70.85714
Cape Verde,CPV,2021-01-25,,,,73
Cape Verde,CPV,2021-01-26,,,,68.57143
Cape Verde,CPV,2021-01-27,,,,71.14286
Cape Verde,CPV,2021-01-28,,,,68.14286
Cape Verde,CPV,2021-01-29,,,,73.71429
Cape Verde,CPV,2021-01-30,,,,81
Cape Verde,CPV,2021-01-31,,,,83
Cape Verde,CPV,2021-02-01,,,,77.28571
Cape Verde,CPV,2021-02-02,,,,76.14286
Cape Verde,CPV,2021-02-03,,,,70.28571
Cape Verde,CPV,2021-02-04,,,,72.28571
Cape Verde,CPV,2021-02-05,,,,58.42857
Cape Verde,CPV,2021-02-06,,,,57
Cape Verde,CPV,2021-02-07,,,,50.42857
Cape Verde,CPV,2021-02-08,,,,50.42857
Cape Verde,CPV,2021-02-09,,,,46.71429
Cape Verde,CPV,2021-02-10,,,,47
Cape Verde,CPV,2021-02-11,,,,44.42857
Cape Verde,CPV,2021-02-12,,,,48.71429
Cape Verde,CPV,2021-02-13,,,,45.71429
Cape Verde,CPV,2021-02-14,,,,45.42857
Cape Verde,CPV,2021-02-15,,,,44.28571
Cape Verde,CPV,2021-02-16,,,,43.71429
Cape Verde,CPV,2021-02-17,,,,43.57143
Cape Verde,CPV,2021-02-18,,,,40.57143
Cape Verde,CPV,2021-02-19,,,,43
Cape Verde,CPV,2021-02-20,,,,42.71429
Cape Verde,CPV,2021-02-21,,,,43.85714
Cape Verde,CPV,2021-02-22,,,,44.42857
Cape Verde,CPV,2021-02-23,,,,43.42857
Cape Verde,CPV,2021-02-24,,,,44.71429
Cape Verde,CPV,2021-02-25,,,,45.14286
Cape Verde,CPV,2021-02-26,,,,43.57143
Cape Verde,CPV,2021-02-27,,,,46.42857
Cape Verde,CPV,2021-02-28,,,,50.28571
Cape Verde,CPV,2021-03-01,,,,51.42857
Central African Republic,CAF,2020-03-17,,,,0.33333
Central African Republic,CAF,2020-03-18,,,,0.25
Central African Republic,CAF,2020-03-19,,,,0.2
Central African Republic,CAF,2020-03-20,,,,0.5
Central African Republic,CAF,2020-03-21,,,,0.42857
Central African Republic,CAF,2020-03-22,,,,0.28571
Central African Republic,CAF,2020-03-23,,,,0.28571
Central African Republic,CAF,2020-03-24,,,,0.28571
Central African Republic,CAF,2020-03-25,,,,0.28571
Central African Republic,CAF,2020-03-26,,,,0.28571
Central African Republic,CAF,2020-03-27,,,,0
Central African Republic,CAF,2020-03-28,,,,0
Central African Republic,CAF,2020-03-29,,,,0
Central African Republic,CAF,2020-03-30,,,,0
Central African Republic,CAF,2020-03-31,,,,0
Central African Republic,CAF,2020-04-01,,,,0
Central African Republic,CAF,2020-04-02,,,,0
Central African Republic,CAF,2020-04-03,,,,0.71429
Central African Republic,CAF,2020-04-04,,,,0.71429
Central African Republic,CAF,2020-04-05,,,,0.71429
Central African Republic,CAF,2020-04-06,,,,0.71429
Central African Republic,CAF,2020-04-07,,,,0.71429
Central African Republic,CAF,2020-04-08,,,,0.71429
Central African Republic,CAF,2020-04-09,,,,0.71429
Central African Republic,CAF,2020-04-10,,,,0
Central African Republic,CAF,2020-04-11,,,,0
Central African Republic,CAF,2020-04-12,,,,0
Central African Republic,CAF,2020-04-13,,,,0.42857
Central African Republic,CAF,2020-04-14,,,,0.42857
Central African Republic,CAF,2020-04-15,,,,0.57143
Central African Republic,CAF,2020-04-16,,,,0.57143
Central African Republic,CAF,2020-04-17,,,,0.57143
Central African Republic,CAF,2020-04-18,,,,0.57143
Central African Republic,CAF,2020-04-19,,,,0.57143
Central African Republic,CAF,2020-04-20,,,,0.14286
Central African Republic,CAF,2020-04-21,,,,0.42857
Central African Republic,CAF,2020-04-22,,,,0.28571
Central African Republic,CAF,2020-04-23,,,,0.57143
Central African Republic,CAF,2020-04-24,,,,0.57143
Central African Republic,CAF,2020-04-25,,,,0.57143
Central African Republic,CAF,2020-04-26,,,,1
Central African Republic,CAF,2020-04-27,,,,1
Central African Republic,CAF,2020-04-28,,,,5.14286
Central African Republic,CAF,2020-04-29,,,,5.14286
Central African Republic,CAF,2020-04-30,,,,4.85714
Central African Republic,CAF,2020-05-01,,,,8
Central African Republic,CAF,2020-05-02,,,,8
Central African Republic,CAF,2020-05-03,,,,7.57143
Central African Republic,CAF,2020-05-04,,,,9.42857
Central African Republic,CAF,2020-05-05,,,,5
Central African Republic,CAF,2020-05-06,,,,6.28571
Central African Republic,CAF,2020-05-07,,,,6.28571
Central African Republic,CAF,2020-05-08,,,,10.14286
Central African Republic,CAF,2020-05-09,,,,10.14286
Central African Republic,CAF,2020-05-10,,,,10.14286
Central African Republic,CAF,2020-05-11,,,,8.28571
Central African Republic,CAF,2020-05-12,,,,8.28571
Central African Republic,CAF,2020-05-13,,,,7
Central African Republic,CAF,2020-05-14,,,,7
Central African Republic,CAF,2020-05-15,,,,22.57143
Central African Republic,CAF,2020-05-16,,,,26.28571
Central African Republic,CAF,2020-05-17,,,,26.28571
Central African Republic,CAF,2020-05-18,,,,26.28571
Central African Republic,CAF,2020-05-19,,,,31.85714
Central African Republic,CAF,2020-05-20,,,,39.28571
Central African Republic,CAF,2020-05-21,,,,41.85714
Central African Republic,CAF,2020-05-22,,,,25.42857
Central African Republic,CAF,2020-05-23,,,,32.14286
Central African Republic,CAF,2020-05-24,,,,39.57143
Central African Republic,CAF,2020-05-25,,,,46.42857
Central African Republic,CAF,2020-05-26,,,,43.57143
Central African Republic,CAF,2020-05-27,,,,40.57143
Central African Republic,CAF,2020-05-28,,,,45.57143
Central African Republic,CAF,2020-05-29,,,,56.42857
Central African Republic,CAF,2020-05-30,,,,58.57143
Central African Republic,CAF,2020-05-31,,,,58.14286
Central African Republic,CAF,2020-06-01,,,,59.57143
Central African Republic,CAF,2020-06-02,,,,56.85714
Central African Republic,CAF,2020-06-03,396.489903411314,102.577075090434,1339.88242460037,67.28571
Central African Republic,CAF,2020-06-04,365.710125341863,99.2816663501124,1139.01262848945,76.14286
Central African Republic,CAF,2020-06-05,379.753190516572,108.215655895251,1106.09117100847,82.42857
Central African Republic,CAF,2020-06-06,389.448522178819,116.444869520284,1076.31759176708,86.85714
Central African Republic,CAF,2020-06-07,388.39371058975,122.080955169887,1032.47542603239,89
Central African Republic,CAF,2020-06-08,376.543707870816,124.04057371123,976.047201372214,111.57143
Central African Republic,CAF,2020-06-09,446.732472031514,153.6916117053,1135.29821237904,111.57143
Central African Republic,CAF,2020-06-10,387.368129446141,139.313548146863,967.143274290031,102.14286
Central African Republic,CAF,2020-06-11,392.034355623374,146.654397340869,961.277917674575,94.85714
Central African Republic,CAF,2020-06-12,369.028776110128,143.186663530298,889.259152557841,84.71429
Central African Republic,CAF,2020-06-13,281.62792005167,112.333852486988,666.252056232952,69.57143
Central African Republic,CAF,2020-06-14,216.011021172226,88.3555638577593,502.556450328107,60.42857
Central African Republic,CAF,2020-06-15,249.617976136247,104.52849458806,571.581746440266,53.14286
Central African Republic,CAF,2020-06-16,178.902455231546,76.4344978797681,404.175458453036,80
Central African Republic,CAF,2020-06-17,204.859448876961,89.1188442264865,457.367309267065,96.57143
Central African Republic,CAF,2020-06-18,232.056538741632,102.716629787749,512.337527893371,93.28571
Central African Republic,CAF,2020-06-19,206.194343084146,92.8046115427701,451.314682903267,80.14286
Central African Republic,CAF,2020-06-20,195.864562139184,89.5968268802587,426.097912502729,89.85714
Central African Republic,CAF,2020-06-21,261.818488909571,121.629598446027,565.812766617626,107.28571
Central African Republic,CAF,2020-06-22,199.839214693891,94.3004489947174,429.20882719256,105.85714
Central African Republic,CAF,2020-06-23,225.430244619614,107.922604082352,481.30791708496,91.57143
Central African Republic,CAF,2020-06-24,210.770166824032,102.310687679248,447.309520501869,76.42857
Central African Republic,CAF,2020-06-25,173.316947115248,85.2115772507121,365.223531833003,91.28571
Central African Republic,CAF,2020-06-26,204.33618094593,101.629107146823,428.040319614239,105
Central African Republic,CAF,2020-06-27,232.390511143657,116.799396698355,485.008199970806,106.14286
Central African Republic,CAF,2020-06-28,194.424119643527,98.631365524871,403.854804134254,88.71429
Central African Republic,CAF,2020-06-29,192.770175282091,98.6032322613511,399.090937956852,92.85714
Central African Republic,CAF,2020-06-30,200.281865597712,103.191721728225,412.802671165605,99.14286
Central African Republic,CAF,2020-07-01,212.468802832037,110.168797261379,436.110190624837,92.28571
Central African Republic,CAF,2020-07-02,196.674017883955,102.544688494056,402.201344343861,77.71429
Central African Republic,CAF,2020-07-03,175.425369897933,91.9065099897534,357.089491349385,82.57143
Central African Republic,CAF,2020-07-04,174.391747654376,91.7465362196132,353.695477959695,77.14286
Central African Republic,CAF,2020-07-05,162.340530368902,85.7149184194402,328.595745130478,77.14286
Central African Republic,CAF,2020-07-06,161.836006872341,85.7146748663522,326.818410413019,60
Central African Republic,CAF,2020-07-07,125.535799733328,66.6667577506673,253.004602308305,46.57143
Central African Republic,CAF,2020-07-08,97.2156918785293,51.7455916492731,195.572520596002,52
Central African Republic,CAF,2020-07-09,108.336821077278,57.7777991454841,217.583195952544,58.85714
Central African Republic,CAF,2020-07-10,112.020660265126,59.8411234623482,224.782705901971,48.71429
Central African Republic,CAF,2020-07-11,101.183754128323,54.1266727346651,202.985018977628,45.57143
Central African Republic,CAF,2020-07-12,94.5481916643792,50.6344476198372,189.637448841844,45.57143
Central African Republic,CAF,2020-07-13,94.4622744978861,50.6344459372673,189.525232738757,41.14286
Central African Republic,CAF,2020-07-14,85.223821914084,45.7144450877767,171.125160302754,40.71429
Central African Republic,CAF,2020-07-15,84.2923071129751,45.2377781248844,169.460282365505,36.14286
Central African Republic,CAF,2020-07-16,74.8042565142865,40.1588890675211,150.615011758317,24.71429
Central African Republic,CAF,2020-07-17,51.1420095654195,27.4600000679925,103.040172468907,18.57143
Central African Republic,CAF,2020-07-18,38.4303305411747,20.6344444709575,77.6126770304481,28.14286
Central African Republic,CAF,2020-07-19,58.2481744830733,31.2700000236166,118.151283325113,28.14286
